주차장관리번호,주차장명,주차장구분,주차장유형,소재지도로명주소,소재지지번주소,주차구획수,급지구분,부제시행구분,운영요일,평일운영시작시각,평일운영종료시각,토요일운영시작시각,토요일운영종료시각,공휴일운영시작시각,공휴일운영종료시각,요금정보,주차기본시간,주차기본요금,추가단위시간,추가단위요금,1일주차권요금적용시간,1일주차권요금,월정기권요금,결제방법,특기사항,관리기관명,전화번호,위도,경도,장애인전용주차구역보유여부,데이터기준일자,제공기관코드,제공기관명
406-2-000045,동홍 공영노외3주차장(퐁낭),공영,노외,제주특별자치도 서귀포시 동홍중앙로 56 (동홍동),제주특별자치도 서귀포시 동홍동 470-1,20,1,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,혼합,30,1000,15,500,,,,신용카드,유공납세자(선정일로부터 1년간). 감면액 이상의 자원봉사마일리지 소지자. 장애정도가 심한 장애인 1일 1차례 3시간 면제+경차. 저공해차. 전기차. 4.3 희생자 및 유족 50 감면+최근 2년 이내 헌혈증 소지자. 장애정도가 심하지 않은 장애인. 국가유공자. 5.18민주유공자. 고엽제 후유의증 환자. 임산부. 다자녀가정. 의사상자. 장기등 기증자 1일 1차례 3시간 50 감면. 유료운영시간(평일 09:00 ~ 18:00) 이외는 무료,제주특별자치도 서귀포시청,064-760-3132,33.25544697,126.572263,,2024-07-12,6520000,제주특별자치도 서귀포시
406-2-000051,홍로공영주차빌딩,공영,노외,제주특별자치도 서귀포시 장수로 57 (동홍동),제주특별자치도 서귀포시 동홍동 1480-6,244,1,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,혼합,30,1000,15,500,,,100000,현금+신용카드,유공납세자(선정일로부터 1년간). 감면액 이상의 자원봉사마일리지 소지자. 장애정도가 심한 장애인 1일 1차례 3시간 면제+경차. 저공해차. 전기차. 4.3 희생자 및 유족 50 감면+최근 2년 이내 헌혈증 소지자. 장애정도가 심하지 않은 장애인. 국가유공자. 5.18민주유공자. 고엽제 후유의증 환자. 임산부. 다자녀가정. 의사상자. 장기등 기증자 1일 1차례 3시간 50 감면. 유료운영시간(평일 09:00 ~ 18:00) 이외는 무료,제주특별자치도 서귀포시청,064-760-3132,33.25595698,126.561302,,2024-07-12,6520000,제주특별자치도 서귀포시
406-2-000061,동홍 공영노외1주차장,공영,노외,,제주특별자치도 서귀포시 동홍동 514-2,80,1,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,혼합,30,1000,15,500,,,100000,신용카드,유공납세자(선정일로부터 1년간). 감면액 이상의 자원봉사마일리지 소지자. 장애정도가 심한 장애인 1일 1차례 3시간 면제+경차. 저공해차. 전기차. 4.3 희생자 및 유족 50 감면+최근 2년 이내 헌혈증 소지자. 장애정도가 심하지 않은 장애인. 국가유공자. 5.18민주유공자. 고엽제 후유의증 환자. 임산부. 다자녀가정. 의사상자. 장기등 기증자 1일 1차례 3시간 50 감면. 유료운영시간(평일 09:00 ~ 18:00) 이외는 무료,제주특별자치도 서귀포시청,064-760-3132,33.25616185,126.5684382,,2024-07-12,6520000,제주특별자치도 서귀포시
406-2-000057,서홍공영노외1주차장,공영,노외,,제주특별자치도 서귀포시 서홍동 397-4,48,1,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,혼합,30,1000,15,500,,,100000,신용카드,유공납세자(선정일로부터 1년간). 감면액 이상의 자원봉사마일리지 소지자. 장애정도가 심한 장애인 1일 1차례 3시간 면제+경차. 저공해차. 전기차. 4.3 희생자 및 유족 50 감면+최근 2년 이내 헌혈증 소지자. 장애정도가 심하지 않은 장애인. 국가유공자. 5.18민주유공자. 고엽제 후유의증 환자. 임산부. 다자녀가정. 의사상자. 장기등 기증자 1일 1차례 3시간 50 감면. 유료운영시간(평일 09:00 ~ 18:00) 이외는 무료,제주특별자치도 서귀포시청,064-760-3132,33.25630767,126.5593513,,2024-07-12,6520000,제주특별자치도 서귀포시
406-2-000078,건강나라 맞은편 공영주차장,공영,노외,,제주특별자치도 서귀포시 서홍동 345-14,107,1,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,0,0,,,,,,,,제주특별자치도 서귀포시청,064-760-3132,33.25876322,126.5556918,,2024-07-12,6520000,제주특별자치도 서귀포시
406-2-000075,노블컨벤션 안쪽 공영주차장,공영,노외,,제주특별자치도 서귀포시 서홍동 322-5,29,1,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,0,0,,,,,,,,제주특별자치도 서귀포시청,064-760-3132,33.258965,126.5582889,,2024-07-12,6520000,제주특별자치도 서귀포시
406-2-000105,서홍공영노외2주차장,공영,노외,,제주특별자치도 서귀포시 서홍동 327-3,56,2,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,0,0,,,,,,,,교통행정과,064-760-3132,33.2592575790,126.5572982788,,2024-07-12,6520000,제주특별자치도 서귀포시
406-2-000064,신시가지 공영주차장,공영,노외,,제주특별자치도 서귀포시 강정동 118-8,10,1,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,0,0,,,,,,,,제주특별자치도 서귀포시청,064-760-3132,33.260036,126.5073823,,2024-07-12,6520000,제주특별자치도 서귀포시
406-2-000076,자산오차드힐 인근 남측 공영주차장,공영,노외,,제주특별자치도 서귀포시 서홍동 1588-10,5,1,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,0,0,,,,,,,,제주특별자치도 서귀포시청,064-760-4749,33.261125,126.5543492,,2024-07-12,6520000,제주특별자치도 서귀포시
406-2-000077,자산오차드힐 인근 북측 공영주차장,공영,노외,,제주특별자치도 서귀포시 서홍동 1597-4,9,1,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,0,0,,,,,,,,제주특별자치도 서귀포시청,064-760-2972,33.261563,126.554694,,2024-07-12,6520000,제주특별자치도 서귀포시
406-2-000032,회수사거리 공영주차장,공영,노외,,제주특별자치도 서귀포시 회수동 788-2,18,1,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,0,0,,,,,,,,제주특별자치도 서귀포시청,064-760-2173,33.263075,126.4424805,,2024-07-12,6520000,제주특별자치도 서귀포시
406-2-000059,효돈동주민센터 남측 공영주차장,공영,노외,,제주특별자치도 서귀포시 하효동 149,93,1,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,0,0,,,,,,,,제주특별자치도 서귀포시청,064-760-4632,33.26315958,126.6162392,,2024-07-12,6520000,제주특별자치도 서귀포시
406-2-000084,대륜서호 공영노외1주차장(고근산주차장),공영,노외,,제주특별자치도 서귀포시 서호동 1433,79,1,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,0,0,,,,,,,,제주특별자치도 서귀포시청,064-760-4765,33.26352191,126.5110517,,2024-07-12,6520000,제주특별자치도 서귀포시
406-2-000085,세한교회 서측 공영주차장,공영,노외,,제주특별자치도 서귀포시 서홍동 1611,18,1,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,0,0,,,,,,,,제주특별자치도 서귀포시청,064-760-3922,33.26369535,126.554256,,2024-07-12,6520000,제주특별자치도 서귀포시
406-2-000058,효돈중학교 북측 공영주차장,공영,노외,,제주특별자치도 서귀포시 하효동 11-2,22,1,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,0,0,,,,,,,,제주특별자치도 서귀포시청,064-760-2972,33.26634521,126.620924,,2024-07-12,6520000,제주특별자치도 서귀포시
406-2-000046,서귀포향토오일시장 공영주차장,공영,노외,,제주특별자치도 서귀포시 동홍동 826-1,256,1,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,0,0,,,,,,,,제주특별자치도 서귀포시청,064-760-3132,33.268613,126.5734500302,,2024-07-12,6520000,제주특별자치도 서귀포시
406-2-000086,위미출장소 옆 공영주차장,공영,노외,제주특별자치도 서귀포시 남원읍 태위로 105,제주특별자치도 서귀포시 남원읍 위미리 2892,15,2,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,0,0,,,,,,,,제주특별자치도 서귀포시청,064-760-2483,33.27501048,126.6585881,,2024-07-12,6520000,제주특별자치도 서귀포시
406-2-000071,동부보건소 공영주차장,공영,노외,,제주특별자치도 서귀포시 남원읍 남원리 2490-28,22,2,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,0,0,,,,,,,,제주특별자치도 서귀포시청,064-760-6112,33.27542313,126.7030554,,2024-07-12,6520000,제주특별자치도 서귀포시
406-2-000004,군민체육관 공영주차장,공영,노외,제주특별자치도 서귀포시 남원읍 태위로 551-27,제주특별자치도 서귀포시 남원읍 남원리 2337-1,52,2,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,0,0,,,,,,,,제주특별자치도 서귀포시청,064-760-4192,33.27740522,126.7033506,,2024-07-12,6520000,제주특별자치도 서귀포시
406-2-000002,남원리 구오일장마당 공영주차장,공영,노외,,제주특별자치도 서귀포시 남원읍 남원리 84-2,37,2,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,0,0,,,,,,,,제주특별자치도 서귀포시청,064-760-2632,33.27879026,126.721369,,2024-07-12,6520000,제주특별자치도 서귀포시
406-2-000070,남원 중앙동 공영주차장,공영,노외,,제주특별자치도 서귀포시 남원읍 남원리 141,48,2,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,0,0,,,,,,,,제주특별자치도 서귀포시청,064-760-3132,33.278887,126.716856,,2024-07-12,6520000,제주특별자치도 서귀포시
406-2-000087,남원읍사무소 옆 공영주차장,공영,노외,제주특별자치도 서귀포시 남원읍 태위로 695,제주특별자치도 서귀포시 남원읍 남원리 205-1,20,2,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,0,0,,,,,,,,제주특별자치도 서귀포시청,064-760-4146,33.2798959,126.720606,,2024-07-12,6520000,제주특별자치도 서귀포시
406-2-000083,남원 비안동 공영주차장,공영,노외,,제주특별자치도 서귀포시 남원읍 남원리 180,93,2,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,혼합,30,1000,15,500,,,75000,신용카드,유공납세자(선정일로부터 1년간). 감면액 이상의 자원봉사마일리지 소지자. 장애정도가 심한 장애인 1일 1차례 3시간 면제+경차. 저공해차. 전기차. 4.3 희생자 및 유족 50 감면+최근 2년 이내 헌혈증 소지자. 장애정도가 심하지 않은 장애인. 국가유공자. 5.18민주유공자. 고엽제 후유의증 환자. 임산부. 다자녀가정. 의사상자. 장기등 기증자 1일 1차례 3시간 50 감면. 유료운영시간(평일 09:00 ~ 18:00) 이외는 무료,제주특별자치도 서귀포시청,064-760-3132,33.280062,126.7183421,,2024-07-12,6520000,제주특별자치도 서귀포시
406-2-000094,남원 광지동 공영주차장,공영,노외,,제주특별자치도 서귀포시 남원읍 남원리 1514-3,24,2,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,0,0,,,,,,,,제주특별자치도 서귀포시청,064-760-4196,33.28146498,126.709075,,2024-07-12,6520000,제주특별자치도 서귀포시
406-2-000096,태흥2리 마을회관 북측 공영주차장,공영,노외,,제주특별자치도 서귀포시 태흥리 567-9,6,2,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,0,0,,,,,,,,교통행정과,064-760-3132,33.2880918,126.7448992,,2024-07-12,6520000,제주특별자치도 서귀포시
406-2-000089,남원신례 공영노외1주차장,공영,노외,,제주특별자치도 서귀포시 남원읍 신례리 1044-1,64,2,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,0,0,,,,,,,,제주특별자치도 서귀포시청,064-760-3132,33.288233,126.6275841,,2024-07-12,6520000,제주특별자치도 서귀포시
406-2-000044,남원의례회관 공영주차장,공영,노외,,제주특별자치도 서귀포시 남원읍 남원리 380-1,181,2,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,0,0,,,,,,,,제주특별자치도 서귀포시청,064-760-4192,33.294469,126.7115719,,2024-07-12,6520000,제주특별자치도 서귀포시
406-2-000095,산하동교차로 북측 공영주차장,공영,노외,,제주특별자치도 서귀포시 의귀리 964-1,15,2,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,0,0,,,,,,,,교통행정과,064-760-3132,33.3020427,126.7194391,,2024-07-12,6520000,제주특별자치도 서귀포시
406-2-000040,동광육거리 공영주차장,공영,노외,,제주특별자치도 서귀포시 안덕면 동광리 827,43,2,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,0,0,,,,,,,,제주특별자치도 서귀포시청,064-760-3132,33.310947,126.3416552,,2024-07-12,6520000,제주특별자치도 서귀포시
406-2-000098,동광육거리 회전 공영주차장,공영,노외,,제주특별자치도 서귀포시 동광리 830,65,2,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,0,0,,,,,,,,도 대중교통과,064-710-4355,33.3118701,126.3427171,,2024-07-12,6520000,제주특별자치도 서귀포시
406-2-000022,표선민속촌 공영주차장,공영,노외,제주특별자치도 서귀포시 표선면 민속해안로 631-46,제주특별자치도 서귀포시 표선면 표선리 40-77,175,2,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,0,0,,,,,,,,제주특별자치도 서귀포시청,064-760-2673,33.32382678,126.8436765,,2024-07-12,6520000,제주특별자치도 서귀포시
406-2-000005,표선 시가지내 공영주차장,공영,노외,,제주특별자치도 서귀포시 표선면 표선리 634-28,21,2,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,0,0,,,,,,,,제주특별자치도 서귀포시청,064-760-4482,33.325078,126.833875,,2024-07-12,6520000,제주특별자치도 서귀포시
406-2-000038,표선 공영노외1주차장,공영,노외,,제주특별자치도 서귀포시 표선면 표선리 709,60,2,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,혼합,30,1000,15,500,,,75000,신용카드,유공납세자(선정일로부터 1년간). 감면액 이상의 자원봉사마일리지 소지자. 장애정도가 심한 장애인 1일 1차례 3시간 면제+경차. 저공해차. 전기차. 4.3 희생자 및 유족 50 감면+최근 2년 이내 헌혈증 소지자. 장애정도가 심하지 않은 장애인. 국가유공자. 5.18민주유공자. 고엽제 후유의증 환자. 임산부. 다자녀가정. 의사상자. 장기등 기증자 1일 1차례 3시간 50 감면. 유료운영시간(평일 09:00 ~ 18:00) 이외는 무료,제주특별자치도 서귀포시청,064-760-4489,33.32606678,126.8308728,,2024-07-12,6520000,제주특별자치도 서귀포시
406-2-000052,표선공영주차빌딩,공영,노외,제주특별자치도 서귀포시 표선면 표선중앙로 74-1,제주특별자치도 서귀포시 표선면 표선리 701,169,2,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,혼합,30,1000,15,500,,,75000,현금+신용카드,유공납세자(선정일로부터 1년간). 감면액 이상의 자원봉사마일리지 소지자. 장애정도가 심한 장애인 1일 1차례 3시간 면제+경차. 저공해차. 전기차. 4.3 희생자 및 유족 50 감면+최근 2년 이내 헌혈증 소지자. 장애정도가 심하지 않은 장애인. 국가유공자. 5.18민주유공자. 고엽제 후유의증 환자. 임산부. 다자녀가정. 의사상자. 장기등 기증자 1일 1차례 3시간 50 감면. 유료운영시간(평일 09:00 ~ 18:00) 이외는 무료,제주특별자치도 서귀포시청,064-760-4489,33.326236,126.831774,,2024-07-12,6520000,제주특별자치도 서귀포시
406-2-000049,표선의례회관앞 공영주차장,공영,노외,,제주특별자치도 서귀포시 표선면 표선리 2103,165,2,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,0,0,,,,,,,,제주특별자치도 서귀포시청,064-760-2975,33.327011,126.8234824,,2024-07-12,6520000,제주특별자치도 서귀포시
406-2-000023,성읍민속마을 공영주차장,공영,노외,,제주특별자치도 서귀포시 표선면 성읍리 778,69,2,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,0,0,,,,,,,,제주특별자치도 세계유산문화재부,064-710-6793,33.38479295,126.8007251,,2024-07-12,6520000,제주특별자치도 서귀포시
